date,value,cash,holdings,dividends
2023-01-01,100000.0,100000.0,0,0.0
2023-01-08,104060.9777871609,6713.426918172854,39,0.0
2023-01-15,108232.20410101893,4088.1647028255643,40,0.0
2023-01-22,107672.09808875086,3960.72785712244,40,0.0
